dataset,modo,threads,schedule,chunk,block,rep,iters,sse_final,time_ms,median_ms,h2d_ms,kernel_ms,d2h_ms,total_ms
p,seq,1,NA,NA,NA,1,3,3307.377030,0.1,NA,NA,NA,NA,NA
p,seq,1,NA,NA,NA,2,3,3307.377030,0.1,NA,NA,NA,NA,NA
p,seq,1,NA,NA,NA,3,3,3307.377030,0.1,NA,NA,NA,NA,NA
p,seq,1,NA,NA,NA,4,3,3307.377030,0.1,NA,NA,NA,NA,NA
p,seq,1,NA,NA,NA,5,3,3307.377030,0.1,NA,NA,NA,NA,NA
p,seq,1,NA,NA,NA,0,NA,NA,NA,0.1,NA,NA,NA,NA
m,seq,1,NA,NA,NA,1,3,33447.299806,1.9,NA,NA,NA,NA,NA
m,seq,1,NA,NA,NA,2,3,33447.299806,1.8,NA,NA,NA,NA,NA
m,seq,1,NA,NA,NA,3,3,33447.299806,1.9,NA,NA,NA,NA,NA
m,seq,1,NA,NA,NA,4,3,33447.299806,2.0,NA,NA,NA,NA,NA
m,seq,1,NA,NA,NA,5,3,33447.299806,1.8,NA,NA,NA,NA,NA
m,seq,1,NA,NA,NA,0,NA,NA,NA,1.9,NA,NA,NA,NA
g,seq,1,NA,NA,NA,1,3,333373.975493,34.8,NA,NA,NA,NA,NA
g,seq,1,NA,NA,NA,2,3,333373.975493,34.0,NA,NA,NA,NA,NA
g,seq,1,NA,NA,NA,3,3,333373.975493,32.6,NA,NA,NA,NA,NA
g,seq,1,NA,NA,NA,4,3,333373.975493,36.6,NA,NA,NA,NA,NA
g,seq,1,NA,NA,NA,5,3,333373.975493,34.1,NA,NA,NA,NA,NA
g,seq,1,NA,NA,NA,0,NA,NA,NA,34.1,NA,NA,NA,NA
p,omp,1,static,NA,NA,1,3,3307.377030,0.127,NA,NA,NA,NA,NA
p,omp,1,static,NA,NA,2,3,3307.377030,0.149,NA,NA,NA,NA,NA
p,omp,1,static,NA,NA,3,3,3307.377030,0.125,NA,NA,NA,NA,NA
p,omp,1,static,NA,NA,4,3,3307.377030,0.127,NA,NA,NA,NA,NA
p,omp,1,static,NA,NA,5,3,3307.377030,0.308,NA,NA,NA,NA,NA
p,omp,1,static,NA,NA,0,NA,NA,NA,0.127,NA,NA,NA,NA
p,omp,2,static,NA,NA,1,3,3307.377030,0.731,NA,NA,NA,NA,NA
p,omp,2,static,NA,NA,2,3,3307.377030,0.733,NA,NA,NA,NA,NA
p,omp,2,static,NA,NA,3,3,3307.377030,1.054,NA,NA,NA,NA,NA
p,omp,2,static,NA,NA,4,3,3307.377030,0.787,NA,NA,NA,NA,NA
p,omp,2,static,NA,NA,5,3,3307.377030,0.530,NA,NA,NA,NA,NA
p,omp,2,static,NA,NA,0,NA,NA,NA,0.733,NA,NA,NA,NA
p,omp,4,static,NA,NA,1,3,3307.377030,0.722,NA,NA,NA,NA,NA
p,omp,4,static,NA,NA,2,3,3307.377030,0.747,NA,NA,NA,NA,NA
p,omp,4,static,NA,NA,3,3,3307.377030,0.560,NA,NA,NA,NA,NA
p,omp,4,static,NA,NA,4,3,3307.377030,0.636,NA,NA,NA,NA,NA
p,omp,4,static,NA,NA,5,3,3307.377030,0.548,NA,NA,NA,NA,NA
p,omp,4,static,NA,NA,0,NA,NA,NA,0.636,NA,NA,NA,NA
p,omp,8,static,NA,NA,1,3,3307.377030,0.825,NA,NA,NA,NA,NA
p,omp,8,static,NA,NA,2,3,3307.377030,1.099,NA,NA,NA,NA,NA
p,omp,8,static,NA,NA,3,3,3307.377030,0.829,NA,NA,NA,NA,NA
p,omp,8,static,NA,NA,4,3,3307.377030,1.289,NA,NA,NA,NA,NA
p,omp,8,static,NA,NA,5,3,3307.377030,0.678,NA,NA,NA,NA,NA
p,omp,8,static,NA,NA,0,NA,NA,NA,0.829,NA,NA,NA,NA
p,omp,16,static,NA,NA,1,3,3307.377030,39.551,NA,NA,NA,NA,NA
p,omp,16,static,NA,NA,2,3,3307.377030,46.430,NA,NA,NA,NA,NA
p,omp,16,static,NA,NA,3,3,3307.377030,40.678,NA,NA,NA,NA,NA
p,omp,16,static,NA,NA,4,3,3307.377030,40.836,NA,NA,NA,NA,NA
p,omp,16,static,NA,NA,5,3,3307.377030,39.434,NA,NA,NA,NA,NA
p,omp,16,static,NA,NA,0,NA,NA,NA,40.678,NA,NA,NA,NA
p,omp,1,dynamic,NA,NA,1,3,3307.377030,0.711,NA,NA,NA,NA,NA
p,omp,1,dynamic,NA,NA,2,3,3307.377030,0.738,NA,NA,NA,NA,NA
p,omp,1,dynamic,NA,NA,3,3,3307.377030,0.718,NA,NA,NA,NA,NA
p,omp,1,dynamic,NA,NA,4,3,3307.377030,0.726,NA,NA,NA,NA,NA
p,omp,1,dynamic,NA,NA,5,3,3307.377030,0.848,NA,NA,NA,NA,NA
p,omp,1,dynamic,NA,NA,0,NA,NA,NA,0.726,NA,NA,NA,NA
p,omp,2,dynamic,NA,NA,1,3,3307.377030,2.865,NA,NA,NA,NA,NA
p,omp,2,dynamic,NA,NA,2,3,3307.377030,2.770,NA,NA,NA,NA,NA
p,omp,2,dynamic,NA,NA,3,3,3307.377030,2.825,NA,NA,NA,NA,NA
p,omp,2,dynamic,NA,NA,4,3,3307.377030,2.767,NA,NA,NA,NA,NA
p,omp,2,dynamic,NA,NA,5,3,3307.377030,2.833,NA,NA,NA,NA,NA
p,omp,2,dynamic,NA,NA,0,NA,NA,NA,2.825,NA,NA,NA,NA
p,omp,4,dynamic,NA,NA,1,3,3307.377030,2.649,NA,NA,NA,NA,NA
p,omp,4,dynamic,NA,NA,2,3,3307.377030,2.428,NA,NA,NA,NA,NA
p,omp,4,dynamic,NA,NA,3,3,3307.377030,2.572,NA,NA,NA,NA,NA
p,omp,4,dynamic,NA,NA,4,3,3307.377030,3.109,NA,NA,NA,NA,NA
p,omp,4,dynamic,NA,NA,5,3,3307.377030,2.637,NA,NA,NA,NA,NA
p,omp,4,dynamic,NA,NA,0,NA,NA,NA,2.637,NA,NA,NA,NA
p,omp,8,dynamic,NA,NA,1,3,3307.377030,2.331,NA,NA,NA,NA,NA
p,omp,8,dynamic,NA,NA,2,3,3307.377030,2.277,NA,NA,NA,NA,NA
p,omp,8,dynamic,NA,NA,3,3,3307.377030,2.294,NA,NA,NA,NA,NA
p,omp,8,dynamic,NA,NA,4,3,3307.377030,2.564,NA,NA,NA,NA,NA
p,omp,8,dynamic,NA,NA,5,3,3307.377030,2.367,NA,NA,NA,NA,NA
p,omp,8,dynamic,NA,NA,0,NA,NA,NA,2.331,NA,NA,NA,NA
p,omp,16,dynamic,NA,NA,1,3,3307.377030,46.518,NA,NA,NA,NA,NA
p,omp,16,dynamic,NA,NA,2,3,3307.377030,46.630,NA,NA,NA,NA,NA
p,omp,16,dynamic,NA,NA,3,3,3307.377030,45.140,NA,NA,NA,NA,NA
p,omp,16,dynamic,NA,NA,4,3,3307.377030,45.054,NA,NA,NA,NA,NA
p,omp,16,dynamic,NA,NA,5,3,3307.377030,49.004,NA,NA,NA,NA,NA
p,omp,16,dynamic,NA,NA,0,NA,NA,NA,46.518,NA,NA,NA,NA
m,omp,1,static,NA,NA,1,3,33447.299806,1.850,NA,NA,NA,NA,NA
m,omp,1,static,NA,NA,2,3,33447.299806,1.797,NA,NA,NA,NA,NA
m,omp,1,static,NA,NA,3,3,33447.299806,1.857,NA,NA,NA,NA,NA
m,omp,1,static,NA,NA,4,3,33447.299806,1.672,NA,NA,NA,NA,NA
m,omp,1,static,NA,NA,5,3,33447.299806,1.826,NA,NA,NA,NA,NA
m,omp,1,static,NA,NA,0,NA,NA,NA,1.826,NA,NA,NA,NA
m,omp,2,static,NA,NA,1,3,33447.299806,2.476,NA,NA,NA,NA,NA
m,omp,2,static,NA,NA,2,3,33447.299806,2.466,NA,NA,NA,NA,NA
m,omp,2,static,NA,NA,3,3,33447.299806,3.439,NA,NA,NA,NA,NA
m,omp,2,static,NA,NA,4,3,33447.299806,2.653,NA,NA,NA,NA,NA
m,omp,2,static,NA,NA,5,3,33447.299806,2.771,NA,NA,NA,NA,NA
m,omp,2,static,NA,NA,0,NA,NA,NA,2.653,NA,NA,NA,NA
m,omp,4,static,NA,NA,1,3,33447.299806,3.013,NA,NA,NA,NA,NA
m,omp,4,static,NA,NA,2,3,33447.299806,2.859,NA,NA,NA,NA,NA
m,omp,4,static,NA,NA,3,3,33447.299806,2.911,NA,NA,NA,NA,NA
m,omp,4,static,NA,NA,4,3,33447.299806,2.516,NA,NA,NA,NA,NA
m,omp,4,static,NA,NA,5,3,33447.299806,3.051,NA,NA,NA,NA,NA
m,omp,4,static,NA,NA,0,NA,NA,NA,2.911,NA,NA,NA,NA
m,omp,8,static,NA,NA,1,3,33447.299806,2.198,NA,NA,NA,NA,NA
m,omp,8,static,NA,NA,2,3,33447.299806,2.445,NA,NA,NA,NA,NA
m,omp,8,static,NA,NA,3,3,33447.299806,2.069,NA,NA,NA,NA,NA
m,omp,8,static,NA,NA,4,3,33447.299806,2.126,NA,NA,NA,NA,NA
m,omp,8,static,NA,NA,5,3,33447.299806,2.492,NA,NA,NA,NA,NA
m,omp,8,static,NA,NA,0,NA,NA,NA,2.198,NA,NA,NA,NA
m,omp,16,static,NA,NA,1,3,33447.299806,39.166,NA,NA,NA,NA,NA
m,omp,16,static,NA,NA,2,3,33447.299806,37.331,NA,NA,NA,NA,NA
m,omp,16,static,NA,NA,3,3,33447.299806,40.106,NA,NA,NA,NA,NA
m,omp,16,static,NA,NA,4,3,33447.299806,40.180,NA,NA,NA,NA,NA
m,omp,16,static,NA,NA,5,3,33447.299806,39.069,NA,NA,NA,NA,NA
m,omp,16,static,NA,NA,0,NA,NA,NA,39.166,NA,NA,NA,NA
m,omp,1,dynamic,NA,NA,1,3,33447.299806,8.400,NA,NA,NA,NA,NA
m,omp,1,dynamic,NA,NA,2,3,33447.299806,7.989,NA,NA,NA,NA,NA
m,omp,1,dynamic,NA,NA,3,3,33447.299806,7.790,NA,NA,NA,NA,NA
m,omp,1,dynamic,NA,NA,4,3,33447.299806,8.079,NA,NA,NA,NA,NA
m,omp,1,dynamic,NA,NA,5,3,33447.299806,7.645,NA,NA,NA,NA,NA
m,omp,1,dynamic,NA,NA,0,NA,NA,NA,7.989,NA,NA,NA,NA
m,omp,2,dynamic,NA,NA,1,3,33447.299806,18.030,NA,NA,NA,NA,NA
m,omp,2,dynamic,NA,NA,2,3,33447.299806,18.146,NA,NA,NA,NA,NA
m,omp,2,dynamic,NA,NA,3,3,33447.299806,18.010,NA,NA,NA,NA,NA
m,omp,2,dynamic,NA,NA,4,3,33447.299806,13.005,NA,NA,NA,NA,NA
m,omp,2,dynamic,NA,NA,5,3,33447.299806,9.303,NA,NA,NA,NA,NA
m,omp,2,dynamic,NA,NA,0,NA,NA,NA,18.010,NA,NA,NA,NA
m,omp,4,dynamic,NA,NA,1,3,33447.299806,17.498,NA,NA,NA,NA,NA
m,omp,4,dynamic,NA,NA,2,3,33447.299806,15.934,NA,NA,NA,NA,NA
m,omp,4,dynamic,NA,NA,3,3,33447.299806,15.484,NA,NA,NA,NA,NA
m,omp,4,dynamic,NA,NA,4,3,33447.299806,17.228,NA,NA,NA,NA,NA
m,omp,4,dynamic,NA,NA,5,3,33447.299806,13.561,NA,NA,NA,NA,NA
m,omp,4,dynamic,NA,NA,0,NA,NA,NA,15.934,NA,NA,NA,NA
m,omp,8,dynamic,NA,NA,1,3,33447.299806,15.487,NA,NA,NA,NA,NA
m,omp,8,dynamic,NA,NA,2,3,33447.299806,17.117,NA,NA,NA,NA,NA
m,omp,8,dynamic,NA,NA,3,3,33447.299806,19.553,NA,NA,NA,NA,NA
m,omp,8,dynamic,NA,NA,4,3,33447.299806,14.452,NA,NA,NA,NA,NA
m,omp,8,dynamic,NA,NA,5,3,33447.299806,13.486,NA,NA,NA,NA,NA
m,omp,8,dynamic,NA,NA,0,NA,NA,NA,15.487,NA,NA,NA,NA
m,omp,16,dynamic,NA,NA,1,3,33447.299806,45.451,NA,NA,NA,NA,NA
m,omp,16,dynamic,NA,NA,2,3,33447.299806,39.806,NA,NA,NA,NA,NA
m,omp,16,dynamic,NA,NA,3,3,33447.299806,39.959,NA,NA,NA,NA,NA
m,omp,16,dynamic,NA,NA,4,3,33447.299806,44.850,NA,NA,NA,NA,NA
m,omp,16,dynamic,NA,NA,5,3,33447.299806,39.240,NA,NA,NA,NA,NA
m,omp,16,dynamic,NA,NA,0,NA,NA,NA,39.959,NA,NA,NA,NA
g,omp,1,static,NA,NA,1,3,333373.975493,33.620,NA,NA,NA,NA,NA
g,omp,1,static,NA,NA,2,3,333373.975493,33.302,NA,NA,NA,NA,NA
g,omp,1,static,NA,NA,3,3,333373.975493,37.233,NA,NA,NA,NA,NA
g,omp,1,static,NA,NA,4,3,333373.975493,32.678,NA,NA,NA,NA,NA
g,omp,1,static,NA,NA,5,3,333373.975493,33.633,NA,NA,NA,NA,NA
g,omp,1,static,NA,NA,0,NA,NA,NA,33.620,NA,NA,NA,NA
g,omp,2,static,NA,NA,1,3,333373.975493,18.234,NA,NA,NA,NA,NA
g,omp,2,static,NA,NA,2,3,333373.975493,20.165,NA,NA,NA,NA,NA
g,omp,2,static,NA,NA,3,3,333373.975493,23.093,NA,NA,NA,NA,NA
g,omp,2,static,NA,NA,4,3,333373.975493,20.083,NA,NA,NA,NA,NA
g,omp,2,static,NA,NA,5,3,333373.975493,18.568,NA,NA,NA,NA,NA
g,omp,2,static,NA,NA,0,NA,NA,NA,20.083,NA,NA,NA,NA
g,omp,4,static,NA,NA,1,3,333373.975493,17.163,NA,NA,NA,NA,NA
g,omp,4,static,NA,NA,2,3,333373.975493,14.511,NA,NA,NA,NA,NA
g,omp,4,static,NA,NA,3,3,333373.975493,14.910,NA,NA,NA,NA,NA
g,omp,4,static,NA,NA,4,3,333373.975493,15.796,NA,NA,NA,NA,NA
g,omp,4,static,NA,NA,5,3,333373.975493,15.467,NA,NA,NA,NA,NA
g,omp,4,static,NA,NA,0,NA,NA,NA,15.467,NA,NA,NA,NA
g,omp,8,static,NA,NA,1,3,333373.975493,12.983,NA,NA,NA,NA,NA
g,omp,8,static,NA,NA,2,3,333373.975493,12.172,NA,NA,NA,NA,NA
g,omp,8,static,NA,NA,3,3,333373.975493,12.116,NA,NA,NA,NA,NA
g,omp,8,static,NA,NA,4,3,333373.975493,12.129,NA,NA,NA,NA,NA
g,omp,8,static,NA,NA,5,3,333373.975493,12.594,NA,NA,NA,NA,NA
g,omp,8,static,NA,NA,0,NA,NA,NA,12.172,NA,NA,NA,NA
g,omp,16,static,NA,NA,1,3,333373.975493,34.177,NA,NA,NA,NA,NA
g,omp,16,static,NA,NA,2,3,333373.975493,55.614,NA,NA,NA,NA,NA
g,omp,16,static,NA,NA,3,3,333373.975493,46.898,NA,NA,NA,NA,NA
g,omp,16,static,NA,NA,4,3,333373.975493,47.464,NA,NA,NA,NA,NA
g,omp,16,static,NA,NA,5,3,333373.975493,48.784,NA,NA,NA,NA,NA
g,omp,16,static,NA,NA,0,NA,NA,NA,47.464,NA,NA,NA,NA
g,omp,1,dynamic,NA,NA,1,3,333373.975493,98.573,NA,NA,NA,NA,NA
g,omp,1,dynamic,NA,NA,2,3,333373.975493,98.913,NA,NA,NA,NA,NA
g,omp,1,dynamic,NA,NA,3,3,333373.975493,99.466,NA,NA,NA,NA,NA
g,omp,1,dynamic,NA,NA,4,3,333373.975493,101.724,NA,NA,NA,NA,NA
g,omp,1,dynamic,NA,NA,5,3,333373.975493,101.201,NA,NA,NA,NA,NA
g,omp,1,dynamic,NA,NA,0,NA,NA,NA,99.466,NA,NA,NA,NA
g,omp,2,dynamic,NA,NA,1,3,333373.975493,152.665,NA,NA,NA,NA,NA
g,omp,2,dynamic,NA,NA,2,3,333373.975493,126.111,NA,NA,NA,NA,NA
g,omp,2,dynamic,NA,NA,3,3,333373.975493,158.690,NA,NA,NA,NA,NA
g,omp,2,dynamic,NA,NA,4,3,333373.975493,142.734,NA,NA,NA,NA,NA
g,omp,2,dynamic,NA,NA,5,3,333373.975493,127.755,NA,NA,NA,NA,NA
g,omp,2,dynamic,NA,NA,0,NA,NA,NA,142.734,NA,NA,NA,NA
g,omp,4,dynamic,NA,NA,1,3,333373.975493,129.454,NA,NA,NA,NA,NA
g,omp,4,dynamic,NA,NA,2,3,333373.975493,140.294,NA,NA,NA,NA,NA
g,omp,4,dynamic,NA,NA,3,3,333373.975493,125.146,NA,NA,NA,NA,NA
g,omp,4,dynamic,NA,NA,4,3,333373.975493,148.603,NA,NA,NA,NA,NA
g,omp,4,dynamic,NA,NA,5,3,333373.975493,142.710,NA,NA,NA,NA,NA
g,omp,4,dynamic,NA,NA,0,NA,NA,NA,140.294,NA,NA,NA,NA
g,omp,8,dynamic,NA,NA,1,3,333373.975493,136.159,NA,NA,NA,NA,NA
g,omp,8,dynamic,NA,NA,2,3,333373.975493,123.331,NA,NA,NA,NA,NA
g,omp,8,dynamic,NA,NA,3,3,333373.975493,137.070,NA,NA,NA,NA,NA
g,omp,8,dynamic,NA,NA,4,3,333373.975493,139.784,NA,NA,NA,NA,NA
g,omp,8,dynamic,NA,NA,5,3,333373.975493,131.880,NA,NA,NA,NA,NA
g,omp,8,dynamic,NA,NA,0,NA,NA,NA,136.159,NA,NA,NA,NA
g,omp,16,dynamic,NA,NA,1,3,333373.975493,135.653,NA,NA,NA,NA,NA
g,omp,16,dynamic,NA,NA,2,3,333373.975493,143.610,NA,NA,NA,NA,NA
g,omp,16,dynamic,NA,NA,3,3,333373.975493,128.080,NA,NA,NA,NA,NA
g,omp,16,dynamic,NA,NA,4,3,333373.975493,135.334,NA,NA,NA,NA,NA
g,omp,16,dynamic,NA,NA,5,3,333373.975493,122.169,NA,NA,NA,NA,NA
g,omp,16,dynamic,NA,NA,0,NA,NA,NA,135.334,NA,NA,NA,NA
p,omp,1,static,1,NA,1,3,3307.377030,0.138,NA,NA,NA,NA,NA
p,omp,1,static,1,NA,2,3,3307.377030,0.121,NA,NA,NA,NA,NA
p,omp,1,static,1,NA,3,3,3307.377030,0.134,NA,NA,NA,NA,NA
p,omp,1,static,1,NA,4,3,3307.377030,0.150,NA,NA,NA,NA,NA
p,omp,1,static,1,NA,5,3,3307.377030,0.125,NA,NA,NA,NA,NA
p,omp,1,static,1,NA,0,NA,NA,NA,0.134,NA,NA,NA,NA
p,omp,2,static,1,NA,1,3,3307.377030,0.997,NA,NA,NA,NA,NA
p,omp,2,static,1,NA,2,3,3307.377030,0.811,NA,NA,NA,NA,NA
p,omp,2,static,1,NA,3,3,3307.377030,0.853,NA,NA,NA,NA,NA
p,omp,2,static,1,NA,4,3,3307.377030,0.843,NA,NA,NA,NA,NA
p,omp,2,static,1,NA,5,3,3307.377030,0.824,NA,NA,NA,NA,NA
p,omp,2,static,1,NA,0,NA,NA,NA,0.843,NA,NA,NA,NA
p,omp,4,static,1,NA,1,3,3307.377030,0.919,NA,NA,NA,NA,NA
p,omp,4,static,1,NA,2,3,3307.377030,0.754,NA,NA,NA,NA,NA
p,omp,4,static,1,NA,3,3,3307.377030,0.840,NA,NA,NA,NA,NA
p,omp,4,static,1,NA,4,3,3307.377030,0.674,NA,NA,NA,NA,NA
p,omp,4,static,1,NA,5,3,3307.377030,1.136,NA,NA,NA,NA,NA
p,omp,4,static,1,NA,0,NA,NA,NA,0.840,NA,NA,NA,NA
p,omp,8,static,1,NA,1,3,3307.377030,1.000,NA,NA,NA,NA,NA
p,omp,8,static,1,NA,2,3,3307.377030,1.072,NA,NA,NA,NA,NA
p,omp,8,static,1,NA,3,3,3307.377030,1.062,NA,NA,NA,NA,NA
p,omp,8,static,1,NA,4,3,3307.377030,0.933,NA,NA,NA,NA,NA
p,omp,8,static,1,NA,5,3,3307.377030,1.081,NA,NA,NA,NA,NA
p,omp,8,static,1,NA,0,NA,NA,NA,1.062,NA,NA,NA,NA
p,omp,16,static,1,NA,1,3,3307.377030,45.664,NA,NA,NA,NA,NA
p,omp,16,static,1,NA,2,3,3307.377030,45.120,NA,NA,NA,NA,NA
p,omp,16,static,1,NA,3,3,3307.377030,45.079,NA,NA,NA,NA,NA
p,omp,16,static,1,NA,4,3,3307.377030,44.889,NA,NA,NA,NA,NA
p,omp,16,static,1,NA,5,3,3307.377030,45.693,NA,NA,NA,NA,NA
p,omp,16,static,1,NA,0,NA,NA,NA,45.120,NA,NA,NA,NA
p,omp,1,static,64,NA,1,3,3307.377030,0.197,NA,NA,NA,NA,NA
p,omp,1,static,64,NA,2,3,3307.377030,0.131,NA,NA,NA,NA,NA
p,omp,1,static,64,NA,3,3,3307.377030,0.162,NA,NA,NA,NA,NA
p,omp,1,static,64,NA,4,3,3307.377030,0.141,NA,NA,NA,NA,NA
p,omp,1,static,64,NA,5,3,3307.377030,0.135,NA,NA,NA,NA,NA
p,omp,1,static,64,NA,0,NA,NA,NA,0.141,NA,NA,NA,NA
p,omp,2,static,64,NA,1,3,3307.377030,0.605,NA,NA,NA,NA,NA
p,omp,2,static,64,NA,2,3,3307.377030,0.859,NA,NA,NA,NA,NA
p,omp,2,static,64,NA,3,3,3307.377030,0.961,NA,NA,NA,NA,NA
p,omp,2,static,64,NA,4,3,3307.377030,0.903,NA,NA,NA,NA,NA
p,omp,2,static,64,NA,5,3,3307.377030,1.003,NA,NA,NA,NA,NA
p,omp,2,static,64,NA,0,NA,NA,NA,0.903,NA,NA,NA,NA
p,omp,4,static,64,NA,1,3,3307.377030,0.638,NA,NA,NA,NA,NA
p,omp,4,static,64,NA,2,3,3307.377030,0.573,NA,NA,NA,NA,NA
p,omp,4,static,64,NA,3,3,3307.377030,0.743,NA,NA,NA,NA,NA
p,omp,4,static,64,NA,4,3,3307.377030,0.668,NA,NA,NA,NA,NA
p,omp,4,static,64,NA,5,3,3307.377030,0.737,NA,NA,NA,NA,NA
p,omp,4,static,64,NA,0,NA,NA,NA,0.668,NA,NA,NA,NA
p,omp,8,static,64,NA,1,3,3307.377030,1.073,NA,NA,NA,NA,NA
p,omp,8,static,64,NA,2,3,3307.377030,0.849,NA,NA,NA,NA,NA
p,omp,8,static,64,NA,3,3,3307.377030,1.026,NA,NA,NA,NA,NA
p,omp,8,static,64,NA,4,3,3307.377030,1.068,NA,NA,NA,NA,NA
p,omp,8,static,64,NA,5,3,3307.377030,0.870,NA,NA,NA,NA,NA
p,omp,8,static,64,NA,0,NA,NA,NA,1.026,NA,NA,NA,NA
p,omp,16,static,64,NA,1,3,3307.377030,45.427,NA,NA,NA,NA,NA
p,omp,16,static,64,NA,2,3,3307.377030,1.063,NA,NA,NA,NA,NA
p,omp,16,static,64,NA,3,3,3307.377030,40.684,NA,NA,NA,NA,NA
p,omp,16,static,64,NA,4,3,3307.377030,45.743,NA,NA,NA,NA,NA
p,omp,16,static,64,NA,5,3,3307.377030,44.999,NA,NA,NA,NA,NA
p,omp,16,static,64,NA,0,NA,NA,NA,44.999,NA,NA,NA,NA
p,omp,1,static,256,NA,1,3,3307.377030,0.119,NA,NA,NA,NA,NA
p,omp,1,static,256,NA,2,3,3307.377030,0.141,NA,NA,NA,NA,NA
p,omp,1,static,256,NA,3,3,3307.377030,0.126,NA,NA,NA,NA,NA
p,omp,1,static,256,NA,4,3,3307.377030,0.126,NA,NA,NA,NA,NA
p,omp,1,static,256,NA,5,3,3307.377030,0.128,NA,NA,NA,NA,NA
p,omp,1,static,256,NA,0,NA,NA,NA,0.126,NA,NA,NA,NA
p,omp,2,static,256,NA,1,3,3307.377030,0.916,NA,NA,NA,NA,NA
p,omp,2,static,256,NA,2,3,3307.377030,0.846,NA,NA,NA,NA,NA
p,omp,2,static,256,NA,3,3,3307.377030,0.554,NA,NA,NA,NA,NA
p,omp,2,static,256,NA,4,3,3307.377030,0.721,NA,NA,NA,NA,NA
p,omp,2,static,256,NA,5,3,3307.377030,1.051,NA,NA,NA,NA,NA
p,omp,2,static,256,NA,0,NA,NA,NA,0.846,NA,NA,NA,NA
p,omp,4,static,256,NA,1,3,3307.377030,0.562,NA,NA,NA,NA,NA
p,omp,4,static,256,NA,2,3,3307.377030,0.771,NA,NA,NA,NA,NA
p,omp,4,static,256,NA,3,3,3307.377030,0.521,NA,NA,NA,NA,NA
p,omp,4,static,256,NA,4,3,3307.377030,0.937,NA,NA,NA,NA,NA
p,omp,4,static,256,NA,5,3,3307.377030,0.694,NA,NA,NA,NA,NA
p,omp,4,static,256,NA,0,NA,NA,NA,0.694,NA,NA,NA,NA
p,omp,8,static,256,NA,1,3,3307.377030,0.825,NA,NA,NA,NA,NA
p,omp,8,static,256,NA,2,3,3307.377030,0.755,NA,NA,NA,NA,NA
p,omp,8,static,256,NA,3,3,3307.377030,0.753,NA,NA,NA,NA,NA
p,omp,8,static,256,NA,4,3,3307.377030,1.690,NA,NA,NA,NA,NA
p,omp,8,static,256,NA,5,3,3307.377030,0.810,NA,NA,NA,NA,NA
p,omp,8,static,256,NA,0,NA,NA,NA,0.810,NA,NA,NA,NA
p,omp,16,static,256,NA,1,3,3307.377030,1.051,NA,NA,NA,NA,NA
p,omp,16,static,256,NA,2,3,3307.377030,46.611,NA,NA,NA,NA,NA
p,omp,16,static,256,NA,3,3,3307.377030,47.046,NA,NA,NA,NA,NA
p,omp,16,static,256,NA,4,3,3307.377030,45.288,NA,NA,NA,NA,NA
p,omp,16,static,256,NA,5,3,3307.377030,45.509,NA,NA,NA,NA,NA
p,omp,16,static,256,NA,0,NA,NA,NA,45.509,NA,NA,NA,NA
p,omp,1,static,1024,NA,1,3,3307.377030,0.117,NA,NA,NA,NA,NA
p,omp,1,static,1024,NA,2,3,3307.377030,0.130,NA,NA,NA,NA,NA
p,omp,1,static,1024,NA,3,3,3307.377030,0.169,NA,NA,NA,NA,NA
p,omp,1,static,1024,NA,4,3,3307.377030,0.116,NA,NA,NA,NA,NA
p,omp,1,static,1024,NA,5,3,3307.377030,0.122,NA,NA,NA,NA,NA
p,omp,1,static,1024,NA,0,NA,NA,NA,0.122,NA,NA,NA,NA
p,omp,2,static,1024,NA,1,3,3307.377030,0.736,NA,NA,NA,NA,NA
p,omp,2,static,1024,NA,2,3,3307.377030,0.959,NA,NA,NA,NA,NA
p,omp,2,static,1024,NA,3,3,3307.377030,0.841,NA,NA,NA,NA,NA
p,omp,2,static,1024,NA,4,3,3307.377030,0.848,NA,NA,NA,NA,NA
p,omp,2,static,1024,NA,5,3,3307.377030,0.814,NA,NA,NA,NA,NA
p,omp,2,static,1024,NA,0,NA,NA,NA,0.841,NA,NA,NA,NA
p,omp,4,static,1024,NA,1,3,3307.377030,0.834,NA,NA,NA,NA,NA
p,omp,4,static,1024,NA,2,3,3307.377030,1.053,NA,NA,NA,NA,NA
p,omp,4,static,1024,NA,3,3,3307.377030,0.808,NA,NA,NA,NA,NA
p,omp,4,static,1024,NA,4,3,3307.377030,0.613,NA,NA,NA,NA,NA
p,omp,4,static,1024,NA,5,3,3307.377030,0.853,NA,NA,NA,NA,NA
p,omp,4,static,1024,NA,0,NA,NA,NA,0.834,NA,NA,NA,NA
p,omp,8,static,1024,NA,1,3,3307.377030,0.698,NA,NA,NA,NA,NA
p,omp,8,static,1024,NA,2,3,3307.377030,0.805,NA,NA,NA,NA,NA
p,omp,8,static,1024,NA,3,3,3307.377030,0.644,NA,NA,NA,NA,NA
p,omp,8,static,1024,NA,4,3,3307.377030,0.811,NA,NA,NA,NA,NA
p,omp,8,static,1024,NA,5,3,3307.377030,0.695,NA,NA,NA,NA,NA
p,omp,8,static,1024,NA,0,NA,NA,NA,0.698,NA,NA,NA,NA
p,omp,16,static,1024,NA,1,3,3307.377030,40.354,NA,NA,NA,NA,NA
p,omp,16,static,1024,NA,2,3,3307.377030,45.162,NA,NA,NA,NA,NA
